Heuristic,Metric,Value,Epoch
SJF,MeanRew_upper,-5.580169510724003,71
SJF,MeanSlowdown,3.142857142857143,72
SJF,MaxRew,-1.3836478232080873,72
SJF,MeanRew_upper,-5.580169510724003,72
SJF,MeanSlowdown,3.142857142857143,73
SJF,MaxRew,-1.3836478232080873,73
SJF,MeanRew_upper,-5.580169510724003,73
SJF,MeanSlowdown,3.142857142857143,74
SJF,MaxRew,-1.3836478232080873,74
SJF,MeanRew_upper,-5.580169510724003,74
SJF,MeanSlowdown,3.142857142857143,75
SJF,MaxRew,-1.3836478232080873,75
SJF,MeanRew_upper,-5.580169510724003,75
SJF,MeanSlowdown,3.142857142857143,76
SJF,MaxRew,-1.3836478232080873,76
SJF,MeanRew_upper,-5.580169510724003,76
SJF,MeanSlowdown,3.142857142857143,77
SJF,MaxRew,-1.3836478232080873,77
SJF,MeanRew_upper,-5.580169510724003,77
SJF,MeanSlowdown,3.142857142857143,78
SJF,MaxRew,-1.3836478232080873,78
SJF,MeanRew_upper,-5.580169510724003,78
SJF,MeanSlowdown,3.142857142857143,79
SJF,MaxRew,-1.3836478232080873,79
SJF,MeanRew_upper,-5.580169510724003,79
SJF,MeanSlowdown,3.142857142857143,80
SJF,MaxRew,-1.3836478232080873,80
SJF,MeanRew_upper,-5.580169510724003,80
SJF,MeanSlowdown,3.142857142857143,81
SJF,MaxRew,-1.3836478232080873,81
SJF,MeanRew_upper,-5.580169510724003,81
SJF,MeanSlowdown,3.142857142857143,82
SJF,MaxRew,-1.3836478232080873,82
SJF,MeanRew_upper,-5.580169510724003,82
SJF,MeanSlowdown,3.142857142857143,83
SJF,MaxRew,-1.3836478232080873,83
SJF,MeanRew_upper,-5.580169510724003,83
SJF,MeanSlowdown,3.142857142857143,84
SJF,MaxRew,-1.3836478232080873,84
SJF,MeanRew_upper,-5.580169510724003,84
SJF,MeanSlowdown,3.142857142857143,85
SJF,MaxRew,-1.3836478232080873,85
SJF,MeanRew_upper,-5.580169510724003,85
SJF,MeanSlowdown,3.142857142857143,86
SJF,MaxRew,-1.3836478232080873,86
SJF,MeanRew_upper,-5.580169510724003,86
SJF,MeanSlowdown,3.142857142857143,87
SJF,MaxRew,-1.3836478232080873,87
SJF,MeanRew_upper,-5.580169510724003,87
SJF,MeanSlowdown,3.142857142857143,88
SJF,MaxRew,-1.3836478232080873,88
SJF,MeanRew_upper,-5.580169510724003,88
SJF,MeanSlowdown,3.142857142857143,89
SJF,MaxRew,-1.3836478232080873,89
SJF,MeanRew_upper,-5.580169510724003,89
SJF,MeanSlowdown,3.142857142857143,90
SJF,MaxRew,-1.3836478232080873,90
SJF,MeanRew_upper,-5.580169510724003,90
SJF,MeanSlowdown,3.142857142857143,91
SJF,MaxRew,-1.3836478232080873,91
SJF,MeanRew_upper,-5.580169510724003,91
SJF,MeanSlowdown,3.142857142857143,92
SJF,MaxRew,-1.3836478232080873,92
SJF,MeanRew_upper,-5.580169510724003,92
SJF,MeanSlowdown,3.142857142857143,93
SJF,MaxRew,-1.3836478232080873,93
SJF,MeanRew_upper,-5.580169510724003,93
SJF,MeanSlowdown,3.142857142857143,94
SJF,MaxRew,-1.3836478232080873,94
SJF,MeanRew_upper,-5.580169510724003,94
SJF,MeanSlowdown,3.142857142857143,95
SJF,MaxRew,-1.3836478232080873,95
SJF,MeanRew_upper,-5.580169510724003,95
SJF,MeanSlowdown,3.142857142857143,96
SJF,MaxRew,-1.3836478232080873,96
SJF,MeanRew_upper,-5.580169510724003,96
SJF,MeanSlowdown,3.142857142857143,97
SJF,MaxRew,-1.3836478232080873,97
SJF,MeanRew_upper,-5.580169510724003,97
SJF,MeanSlowdown,3.142857142857143,98
SJF,MaxRew,-1.3836478232080873,98
SJF,MeanRew_upper,-5.580169510724003,98
SJF,MeanSlowdown,3.142857142857143,99
SJF,MaxRew,-1.3836478232080873,99
SJF,MeanRew_upper,-5.580169510724003,99
SJF,MeanSlowdown,3.142857142857143,100
SJF,MaxRew,-1.3836478232080873,100
SJF,MeanRew_upper,-5.580169510724003,100
SJF,MeanSlowdown,3.142857142857143,101
SJF,MaxRew,-1.3836478232080873,101
SJF,MeanRew_upper,-5.580169510724003,101
SJF,MeanSlowdown,3.142857142857143,102
SJF,MaxRew,-1.3836478232080873,102
SJF,MeanRew_upper,-5.580169510724003,102
SJF,MeanSlowdown,3.142857142857143,103
SJF,MaxRew,-1.3836478232080873,103
SJF,MeanRew_upper,-5.580169510724003,103
SJF,MeanSlowdown,3.142857142857143,104
SJF,MaxRew,-1.3836478232080873,104
SJF,MeanRew_upper,-5.580169510724003,104
SJF,MeanSlowdown,3.142857142857143,105
SJF,MaxRew,-1.3836478232080873,105
SJF,MeanRew_upper,-5.580169510724003,105
SJF,MeanSlowdown,3.142857142857143,106
SJF,MaxRew,-1.3836478232080873,106
SJF,MeanRew_upper,-5.580169510724003,106
SJF,MeanSlowdown,3.142857142857143,107
SJF,MaxRew,-1.3836478232080873,107
SJF,MeanRew_upper,-5.580169510724003,107
SJF,MeanSlowdown,3.142857142857143,108
SJF,MaxRew,-1.3836478232080873,108
SJF,MeanRew_upper,-5.580169510724003,108
SJF,MeanSlowdown,3.142857142857143,109
SJF,MaxRew,-1.3836478232080873,109
SJF,MeanRew_upper,-5.580169510724003,109
SJF,MeanSlowdown,3.142857142857143,110
SJF,MaxRew,-1.3836478232080873,110
SJF,MeanRew_upper,-5.580169510724003,110
