Heuristic,Metric,Value,Epoch
FCFS,MeanRew_upper,-13.688513208246558,79
FCFS,MeanSlowdown,1.1875,80
FCFS,MaxRew,-8.061379139661227,80
FCFS,MeanRew_upper,-13.688513208246558,80
FCFS,MeanSlowdown,1.1875,81
FCFS,MaxRew,-8.061379139661227,81
FCFS,MeanRew_upper,-13.688513208246558,81
FCFS,MeanSlowdown,1.1875,82
FCFS,MaxRew,-8.061379139661227,82
FCFS,MeanRew_upper,-13.688513208246558,82
FCFS,MeanSlowdown,1.1875,83
FCFS,MaxRew,-8.061379139661227,83
FCFS,MeanRew_upper,-13.688513208246558,83
FCFS,MeanSlowdown,1.1875,84
FCFS,MaxRew,-8.061379139661227,84
FCFS,MeanRew_upper,-13.688513208246558,84
FCFS,MeanSlowdown,1.1875,85
FCFS,MaxRew,-8.061379139661227,85
FCFS,MeanRew_upper,-13.688513208246558,85
FCFS,MeanSlowdown,1.1875,86
FCFS,MaxRew,-8.061379139661227,86
FCFS,MeanRew_upper,-13.688513208246558,86
FCFS,MeanSlowdown,1.1875,87
FCFS,MaxRew,-8.061379139661227,87
FCFS,MeanRew_upper,-13.688513208246558,87
FCFS,MeanSlowdown,1.1875,88
FCFS,MaxRew,-8.061379139661227,88
FCFS,MeanRew_upper,-13.688513208246558,88
FCFS,MeanSlowdown,1.1875,89
FCFS,MaxRew,-8.061379139661227,89
FCFS,MeanRew_upper,-13.688513208246558,89
FCFS,MeanSlowdown,1.1875,90
FCFS,MaxRew,-8.061379139661227,90
FCFS,MeanRew_upper,-13.688513208246558,90
FCFS,MeanSlowdown,1.1875,91
FCFS,MaxRew,-8.061379139661227,91
FCFS,MeanRew_upper,-13.688513208246558,91
FCFS,MeanSlowdown,1.1875,92
FCFS,MaxRew,-8.061379139661227,92
FCFS,MeanRew_upper,-13.688513208246558,92
FCFS,MeanSlowdown,1.1875,93
FCFS,MaxRew,-8.061379139661227,93
FCFS,MeanRew_upper,-13.688513208246558,93
FCFS,MeanSlowdown,1.1875,94
FCFS,MaxRew,-8.061379139661227,94
FCFS,MeanRew_upper,-13.688513208246558,94
FCFS,MeanSlowdown,1.1875,95
FCFS,MaxRew,-8.061379139661227,95
FCFS,MeanRew_upper,-13.688513208246558,95
FCFS,MeanSlowdown,1.1875,96
FCFS,MaxRew,-8.061379139661227,96
FCFS,MeanRew_upper,-13.688513208246558,96
FCFS,MeanSlowdown,1.1875,97
FCFS,MaxRew,-8.061379139661227,97
FCFS,MeanRew_upper,-13.688513208246558,97
FCFS,MeanSlowdown,1.1875,98
FCFS,MaxRew,-8.061379139661227,98
FCFS,MeanRew_upper,-13.688513208246558,98
FCFS,MeanSlowdown,1.1875,99
FCFS,MaxRew,-8.061379139661227,99
FCFS,MeanRew_upper,-13.688513208246558,99
FCFS,MeanSlowdown,1.1875,100
FCFS,MaxRew,-8.061379139661227,100
FCFS,MeanRew_upper,-13.688513208246558,100
FCFS,MeanSlowdown,1.1875,101
FCFS,MaxRew,-8.061379139661227,101
FCFS,MeanRew_upper,-13.688513208246558,101
FCFS,MeanSlowdown,1.1875,102
FCFS,MaxRew,-8.061379139661227,102
FCFS,MeanRew_upper,-13.688513208246558,102
FCFS,MeanSlowdown,1.1875,103
FCFS,MaxRew,-8.061379139661227,103
FCFS,MeanRew_upper,-13.688513208246558,103
FCFS,MeanSlowdown,1.1875,104
FCFS,MaxRew,-8.061379139661227,104
FCFS,MeanRew_upper,-13.688513208246558,104
FCFS,MeanSlowdown,1.1875,105
FCFS,MaxRew,-8.061379139661227,105
FCFS,MeanRew_upper,-13.688513208246558,105
FCFS,MeanSlowdown,1.1875,106
FCFS,MaxRew,-8.061379139661227,106
FCFS,MeanRew_upper,-13.688513208246558,106
FCFS,MeanSlowdown,1.1875,107
FCFS,MaxRew,-8.061379139661227,107
FCFS,MeanRew_upper,-13.688513208246558,107
FCFS,MeanSlowdown,1.1875,108
FCFS,MaxRew,-8.061379139661227,108
FCFS,MeanRew_upper,-13.688513208246558,108
FCFS,MeanSlowdown,1.1875,109
FCFS,MaxRew,-8.061379139661227,109
FCFS,MeanRew_upper,-13.688513208246558,109
FCFS,MeanSlowdown,1.1875,110
FCFS,MaxRew,-8.061379139661227,110
FCFS,MeanRew_upper,-13.688513208246558,110
FCFS,MeanSlowdown,1.1875,111
FCFS,MaxRew,-8.061379139661227,111
FCFS,MeanRew_upper,-13.688513208246558,111
FCFS,MeanSlowdown,1.1875,112
FCFS,MaxRew,-8.061379139661227,112
FCFS,MeanRew_upper,-13.688513208246558,112
FCFS,MeanSlowdown,1.1875,113
FCFS,MaxRew,-8.061379139661227,113
FCFS,MeanRew_upper,-13.688513208246558,113
FCFS,MeanSlowdown,1.1875,114
FCFS,MaxRew,-8.061379139661227,114
FCFS,MeanRew_upper,-13.688513208246558,114
FCFS,MeanSlowdown,1.1875,115
FCFS,MaxRew,-8.061379139661227,115
FCFS,MeanRew_upper,-13.688513208246558,115
FCFS,MeanSlowdown,1.1875,116
FCFS,MaxRew,-8.061379139661227,116
FCFS,MeanRew_upper,-13.688513208246558,116
FCFS,MeanSlowdown,1.1875,117
FCFS,MaxRew,-8.061379139661227,117
FCFS,MeanRew_upper,-13.688513208246558,117
FCFS,MeanSlowdown,1.1875,118
FCFS,MaxRew,-8.061379139661227,118
FCFS,MeanRew_upper,-13.688513208246558,118
FCFS,MeanSlowdown,1.1875,119
FCFS,MaxRew,-8.061379139661227,119
FCFS,MeanRew_upper,-13.688513208246558,119
FCFS,MeanSlowdown,1.1875,120
FCFS,MaxRew,-8.061379139661227,120
FCFS,MeanRew_upper,-13.688513208246558,120
FCFS,MeanSlowdown,1.1875,121
FCFS,MaxRew,-8.061379139661227,121
FCFS,MeanRew_upper,-13.688513208246558,121
FCFS,MeanSlowdown,1.1875,122
FCFS,MaxRew,-8.061379139661227,122
FCFS,MeanRew_upper,-13.688513208246558,122
FCFS,MeanSlowdown,1.1875,123
FCFS,MaxRew,-8.061379139661227,123
